,Tree ID,Species Name,DBH,Height,Crown Height,Crown Width,Canopy Cover,Tree Condition,Leaf Area,Leaf Biomass,Leaf Area Index,Basal Area,,Native to State
,,,(cm),(m),(m),(m),(m²),,(m²),(kg),,(m²),,
,10410,Platanus x hispanica,110.00,24.00,7.20,18.00,254.50,FAIR,987.10,45.30,3.90,1.00,,
,10411,Platanus x hispanica,110.00,22.00,6.60,15.00,176.70,FAIR,685.50,31.50,3.90,1.00,,
,10412,Platanus x hispanica,100.00,24.00,7.20,18.00,254.50,FAIR,844.70,38.80,3.30,0.80,,
,10413,Platanus x hispanica,90.00,22.00,6.60,15.00,176.70,FAIR,638.60,29.30,3.60,0.60,,
,10414,Acer campestre,20.00,8.00,2.40,8.00,50.30,FAIR,141.20,7.90,2.80,0.00,,
,10415,Acer campestre,20.00,6.00,1.80,5.00,19.60,FAIR,34.30,1.90,1.70,0.00,,
,10416,Acer campestre,20.00,9.00,2.70,8.00,50.30,FAIR,145.80,8.20,2.90,0.00,,
,10417,Fagus sylvatica,5.00,4.00,1.20,1.00,0.80,FAIR,2.10,0.10,2.70,0.00,,
,10418,Carpinus betulus,13.00,6.00,1.80,4.00,12.60,FAIR,26.90,1.60,2.10,0.00,,
,10419,Acer,9.00,3.00,0.90,1.50,1.80,FAIR,3.50,0.20,2.00,0.00,,
,10420,Acer,8.00,3.00,0.90,2.00,3.10,FAIR,4.50,0.30,1.40,0.00,,
,10421,Acer,12.00,4.00,1.20,2.00,3.10,FAIR,5.10,0.30,1.60,0.00,,
,10422,Acer,7.00,3.00,0.90,1.00,0.80,FAIR,2.20,0.10,2.80,0.00,,
,10423,Acer,7.00,3.00,0.90,1.00,0.80,FAIR,2.20,0.10,2.80,0.00,,
,10424,Acer,7.00,3.00,0.90,1.00,0.80,FAIR,2.10,0.10,2.70,0.00,,
,10425,Acer,7.00,3.50,1.00,1.00,0.80,FAIR,2.00,0.10,2.50,0.00,,
,10426,Acer campestre,8.00,4.00,1.20,2.00,3.10,FAIR,5.30,0.30,1.70,0.00,,
,10427,Acer campestre,8.00,3.00,0.90,1.50,1.80,FAIR,3.30,0.20,1.90,0.00,,
,10428,Acer campestre,8.00,3.00,0.90,2.00,3.10,FAIR,5.10,0.30,1.60,0.00,,
,10429,Acer campestre,9.00,4.00,1.20,3.00,7.10,FAIR,10.00,0.60,1.40,0.00,,
,10430,Acer campestre,8.00,3.50,1.00,2.00,3.10,FAIR,4.80,0.30,1.50,0.00,,
,10431,Acer campestre,8.00,3.50,1.00,2.00,3.10,FAIR,5.10,0.30,1.60,0.00,,
,10432,Acer campestre,9.00,4.00,1.20,2.00,3.10,FAIR,5.50,0.30,1.80,0.00,,
,10433,Acer campestre,9.00,4.00,1.20,2.00,3.10,FAIR,4.30,0.20,1.40,0.00,,
,10434,Acer campestre,9.00,4.00,1.20,2.00,3.10,FAIR,5.50,0.30,1.80,0.00,,
,10435,Acer campestre,9.00,4.00,1.20,2.00,3.10,FAIR,5.50,0.30,1.80,0.00,,
,10436,Acer campestre,9.00,4.00,1.20,2.00,3.10,FAIR,5.50,0.30,1.80,0.00,,
,10437,Acer campestre,7.00,3.00,0.90,2.00,3.10,FAIR,4.60,0.30,1.40,0.00,,
,10438,Acer campestre,7.00,3.00,0.90,1.00,0.80,FAIR,1.80,0.10,2.30,0.00,,
,10439,Acer campestre,6.00,2.00,0.60,2.00,3.10,FAIR,3.50,0.20,1.10,0.00,,
,10440,Acer platanoides,32.00,12.00,3.60,10.00,78.50,FAIR,335.60,18.10,4.30,0.10,,
,10441,Corylus colurna,19.00,6.00,1.80,5.00,19.60,FAIR,42.90,3.00,2.20,0.00,,
,10442,Acer negundo,7.00,4.00,1.20,1.50,1.80,FAIR,3.40,0.30,1.90,0.00,,
,10443,Acer campestre,12.00,4.00,1.20,2.00,3.10,FAIR,6.10,0.30,2.00,0.00,,
,10444,Acer campestre,9.00,4.00,1.20,2.00,3.10,FAIR,5.50,0.30,1.80,0.00,,
,10445,Acer campestre,8.00,3.00,0.90,1.00,0.80,FAIR,2.10,0.10,2.60,0.00,,
,10446,Acer campestre,9.00,3.50,1.00,1.50,1.80,FAIR,3.70,0.20,2.10,0.00,,
,10447,Acer campestre,8.00,3.50,1.00,1.50,1.80,FAIR,3.70,0.20,2.10,0.00,,
,10448,Acer campestre,12.00,5.00,1.50,4.00,12.60,FAIR,19.00,1.10,1.50,0.00,,
,10449,Acer campestre,8.00,3.50,1.00,2.00,3.10,FAIR,5.10,0.30,1.60,0.00,,
,10450,Acer campestre,11.00,3.50,1.00,3.00,7.10,FAIR,10.40,0.60,1.50,0.00,,
,10451,Acer campestre,11.00,4.00,1.20,3.00,7.10,FAIR,10.70,0.60,1.50,0.00,,
,10452,Acer campestre,12.00,4.00,1.20,3.00,7.10,FAIR,8.50,0.50,1.20,0.00,,
,10453,Acer campestre,14.00,5.00,1.50,3.00,7.10,FAIR,12.50,0.70,1.80,0.00,,
,10454,Acer campestre,10.00,4.00,1.20,2.00,3.10,FAIR,5.10,0.30,1.60,0.00,,
,10455,Acer campestre,10.00,4.00,1.20,3.00,7.10,FAIR,10.40,0.60,1.50,0.00,,
,10456,Acer campestre,12.00,4.50,1.30,3.00,7.10,FAIR,11.40,0.60,1.60,0.00,,
,10457,Acer campestre,14.00,5.00,1.50,4.00,12.60,FAIR,16.40,0.90,1.30,0.00,,
,10458,Acer campestre,8.00,3.50,1.00,2.00,3.10,FAIR,5.10,0.30,1.60,0.00,,
,10459,Acer campestre,8.00,3.00,0.90,2.00,3.10,FAIR,5.10,0.30,1.60,0.00,,
,10460,Acer campestre,12.00,4.00,1.20,3.00,7.10,FAIR,11.00,0.60,1.60,0.00,,
,10461,Acer campestre,8.00,4.00,1.20,1.50,1.80,FAIR,3.20,0.20,1.80,0.00,,
,10462,Acer campestre,8.00,4.00,1.20,1.50,1.80,FAIR,3.90,0.20,2.20,0.00,,
,10463,Acer campestre,8.00,3.50,1.00,2.00,3.10,FAIR,5.10,0.30,1.60,0.00,,
,10464,Acer campestre,16.00,7.00,2.10,7.00,38.50,FAIR,90.50,5.10,2.40,0.00,,
,10465,Acer campestre,16.00,7.00,2.10,7.00,38.50,FAIR,80.10,4.50,2.10,0.00,,
,10466,Acer campestre,14.00,7.00,2.10,7.00,38.50,FAIR,86.30,4.90,2.20,0.00,,
,10467,Acer campestre,16.00,7.00,2.10,7.00,38.50,FAIR,69.70,3.90,1.80,0.00,,
,10468,Acer campestre,13.00,6.00,1.80,6.00,28.30,FAIR,48.60,2.70,1.70,0.00,,
,10469,Acer campestre,15.00,6.00,1.80,6.00,28.30,FAIR,57.70,3.20,2.00,0.00,,
,10470,Tilia cordata,10.00,4.00,1.20,2.50,4.90,FAIR,8.50,0.60,1.70,0.00,,
,10471,Acer x freemanii,10.00,4.00,1.20,2.50,4.90,FAIR,7.80,0.40,1.60,0.00,,
,10472,Acer x freemanii,10.00,4.00,1.20,2.50,4.90,FAIR,6.90,0.40,1.40,0.00,,
,10473,Acer x freemanii,10.00,4.00,1.20,2.50,4.90,FAIR,7.80,0.40,1.60,0.00,,
,10474,Acer x freemanii,10.00,4.00,1.20,2.50,4.90,FAIR,7.80,0.40,1.60,0.00,,
,10475,Acer x freemanii,10.00,4.00,1.20,2.50,4.90,FAIR,6.90,0.40,1.40,0.00,,
,10476,Acer x freemanii,10.00,4.00,1.20,2.50,4.90,FAIR,6.40,0.40,1.30,0.00,,
,10477,Acer x freemanii,10.00,4.00,1.20,2.50,4.90,FAIR,7.30,0.40,1.50,0.00,,
,10478,Acer x freemanii,10.00,4.00,1.20,2.50,4.90,FAIR,7.30,0.40,1.50,0.00,,
,10479,Acer x freemanii,10.00,4.00,1.20,2.50,4.90,FAIR,7.80,0.40,1.60,0.00,,
,10480,Acer x freemanii,10.00,4.00,1.20,2.50,4.90,FAIR,7.80,0.40,1.60,0.00,,
,10481,Acer x freemanii,10.00,4.00,1.20,2.50,4.90,FAIR,7.80,0.40,1.60,0.00,,
,10482,Acer x freemanii,10.00,4.00,1.20,2.50,4.90,FAIR,6.00,0.30,1.20,0.00,,
,10483,Acer x freemanii,10.00,4.00,1.20,2.50,4.90,FAIR,7.80,0.40,1.60,0.00,,
,10484,Acer x freemanii,10.00,4.00,1.20,2.50,4.90,FAIR,6.00,0.30,1.20,0.00,,
,10485,Acer x freemanii,10.00,4.00,1.20,2.50,4.90,FAIR,6.40,0.40,1.30,0.00,,
,10486,Acer x freemanii,10.00,4.00,1.20,2.50,4.90,FAIR,7.80,0.40,1.60,0.00,,
,10487,Acer x freemanii,10.00,4.00,1.20,2.50,4.90,FAIR,6.00,0.30,1.20,0.00,,
,10488,Acer x freemanii,10.00,4.00,1.20,2.50,4.90,FAIR,6.00,0.30,1.20,0.00,,
,10489,Acer x freemanii,10.00,4.00,1.20,2.50,4.90,FAIR,6.90,0.40,1.40,0.00,,
,10490,Acer x freemanii,10.00,4.00,1.20,2.50,4.90,FAIR,6.90,0.40,1.40,0.00,,
,10491,Celtis australis,40.00,12.00,3.60,10.00,78.50,FAIR,277.40,16.40,3.50,0.10,,
,10492,Celtis australis,48.00,13.00,3.90,11.00,95.00,FAIR,373.80,22.00,3.90,0.20,,
,10493,Celtis australis,20.00,8.00,2.40,6.00,28.30,FAIR,67.70,4.00,2.40,0.00,,
,10494,Celtis australis,42.00,13.00,3.90,11.00,95.00,FAIR,334.80,19.70,3.50,0.10,,
,10495,Celtis australis,44.00,13.00,3.90,12.00,113.10,FAIR,378.40,22.30,3.30,0.20,,
,10496,Celtis australis,34.00,12.00,3.60,9.00,63.60,FAIR,227.10,13.40,3.60,0.10,,
,10497,Celtis australis,44.00,13.00,3.90,12.00,113.10,FAIR,353.80,20.90,3.10,0.20,,
,10498,Celtis australis,26.00,9.00,2.70,10.00,78.50,FAIR,196.10,11.60,2.50,0.10,,
,10499,Celtis australis,24.00,7.00,2.10,8.00,50.30,FAIR,140.70,8.30,2.80,0.00,,
,10500,Celtis australis,18.00,7.00,2.10,6.00,28.30,FAIR,48.00,2.80,1.70,0.00,,
,10501,Celtis australis,18.00,7.00,2.10,6.00,28.30,FAIR,51.50,3.00,1.80,0.00,,
,10502,Celtis australis,18.00,7.00,2.10,6.00,28.30,FAIR,62.30,3.70,2.20,0.00,,
,10503,Celtis australis,20.00,8.00,2.40,8.00,50.30,FAIR,112.80,6.60,2.20,0.00,,
,10504,Celtis australis,26.00,9.00,2.70,8.00,50.30,FAIR,119.00,7.00,2.40,0.10,,
,10505,Celtis australis,25.00,9.00,2.70,8.00,50.30,FAIR,152.40,9.00,3.00,0.00,,
,10506,Celtis australis,19.00,9.00,2.70,7.00,38.50,FAIR,94.70,5.60,2.50,0.00,,
,10507,Celtis australis,18.00,7.00,2.10,6.00,28.30,FAIR,62.30,3.70,2.20,0.00,,
,10508,Celtis australis,20.00,8.00,2.40,7.00,38.50,FAIR,75.70,4.50,2.00,0.00,,
,10509,Prunus cerasifera,29.00,10.00,3.00,11.00,95.00,FAIR,293.90,17.90,3.10,0.10,,
,10510,Prunus cerasifera,20.00,8.00,2.40,8.00,50.30,FAIR,124.90,7.60,2.50,0.00,,
,10511,Prunus cerasifera,15.00,7.00,2.10,5.00,19.60,FAIR,30.90,1.90,1.60,0.00,,
,10512,Prunus cerasifera,20.00,10.00,3.00,10.00,78.50,FAIR,204.30,12.40,2.60,0.00,,
,10513,Prunus cerasifera,20.00,10.00,3.00,10.00,78.50,FAIR,204.30,12.40,2.60,0.00,,
,10515,Prunus cerasifera,15.00,7.00,2.10,6.00,28.30,FAIR,53.50,3.30,1.90,0.00,,
,10516,Prunus cerasifera,20.00,8.00,2.40,6.00,28.30,FAIR,51.40,3.10,1.80,0.00,,
,10517,Prunus cerasifera,24.00,8.00,2.40,7.00,38.50,FAIR,96.10,5.80,2.50,0.00,,
,10518,Prunus cerasifera,15.00,7.00,2.10,6.00,28.30,FAIR,53.50,3.30,1.90,0.00,,
,10519,Acer campestre,8.00,3.50,1.00,1.50,1.80,FAIR,2.90,0.20,1.60,0.00,,
,10520,Acer campestre,8.00,3.50,1.00,1.50,1.80,FAIR,3.70,0.20,2.10,0.00,,
,10521,Acer campestre,15.00,5.00,1.50,3.50,9.60,FAIR,12.90,0.70,1.30,0.00,,
,10522,Acer campestre,10.00,4.00,1.20,3.00,7.10,FAIR,9.20,0.50,1.30,0.00,,
,10523,Acer campestre,12.00,4.50,1.30,3.00,7.10,FAIR,9.50,0.50,1.30,0.00,,
,10524,Acer campestre,10.00,4.00,1.20,3.00,7.10,FAIR,8.60,0.50,1.20,0.00,,
,10525,Acer campestre,10.00,4.00,1.20,3.00,7.10,FAIR,10.40,0.60,1.50,0.00,,
,10526,Acer campestre,10.00,4.00,1.20,3.00,7.10,FAIR,9.20,0.50,1.30,0.00,,
,10527,Acer campestre,11.00,3.50,1.00,3.00,7.10,FAIR,9.20,0.50,1.30,0.00,,
,10528,Acer campestre,13.00,4.00,1.20,4.00,12.60,FAIR,17.30,1.00,1.40,0.00,,
,10529,Acer campestre,8.00,3.00,0.90,2.00,3.10,FAIR,4.80,0.30,1.50,0.00,,
,10530,Acer campestre,9.00,4.00,1.20,2.00,3.10,FAIR,4.30,0.20,1.40,0.00,,
,10531,Acer campestre,13.00,4.00,1.20,4.00,12.60,FAIR,19.50,1.10,1.60,0.00,,
,10532,Acer campestre,15.00,4.00,1.20,4.00,12.60,FAIR,19.30,1.10,1.50,0.00,,
,10533,Acer campestre,11.00,4.00,1.20,3.00,7.10,FAIR,8.90,0.50,1.30,0.00,,
,10534,Acer campestre,13.00,4.00,1.20,3.00,7.10,FAIR,11.40,0.60,1.60,0.00,,
,10535,Acer campestre,13.00,4.00,1.20,3.00,7.10,FAIR,10.10,0.60,1.40,0.00,,
,10536,Acer campestre,10.00,3.50,1.00,2.50,4.90,FAIR,7.10,0.40,1.40,0.00,,
,10537,Acer campestre,6.00,2.50,0.80,1.00,0.80,FAIR,1.40,0.10,1.80,0.00,,
,10538,Acer campestre,9.00,3.00,0.90,2.00,3.10,FAIR,4.70,0.30,1.50,0.00,,
,10539,Acer platanoides,13.00,3.00,0.90,2.50,4.90,FAIR,10.50,0.60,2.10,0.00,,
,10540,Acer platanoides,12.00,3.50,1.00,3.50,9.60,FAIR,14.90,0.80,1.50,0.00,,
,10541,Acer platanoides,12.00,4.00,1.20,3.00,7.10,FAIR,11.60,0.60,1.60,0.00,,
,10542,Acer platanoides,12.00,4.00,1.20,3.00,7.10,FAIR,9.50,0.50,1.30,0.00,,
,10543,Acer platanoides,7.00,3.00,0.90,1.50,1.80,FAIR,3.10,0.20,1.80,0.00,,
,10544,Acer platanoides,8.00,3.50,1.00,1.50,1.80,FAIR,4.20,0.20,2.40,0.00,,
,10545,Acer platanoides,15.00,4.50,1.30,4.50,15.90,FAIR,30.40,1.60,1.90,0.00,,
,10546,Platanus x hispanica,16.00,8.00,2.40,7.00,38.50,FAIR,72.50,3.30,1.90,0.00,,
,10547,Platanus x hispanica,16.00,7.00,2.10,6.00,28.30,FAIR,61.90,2.80,2.20,0.00,,
,10548,Acer platanoides,19.00,9.00,2.70,9.00,63.60,FAIR,162.10,8.80,2.50,0.00,,
,10550,Ulmus minor,95.00,12.00,3.60,16.00,201.10,FAIR,626.00,42.60,3.10,0.70,,
,10551,Platanus x hispanica,160.00,24.00,7.20,25.00,490.90,FAIR,1798.70,82.60,3.70,2.00,,
,10552,Platanus x hispanica,6.00,4.00,1.20,1.50,1.80,FAIR,2.90,0.10,1.70,0.00,,
,10553,Platanus x hispanica,110.00,25.00,7.50,12.00,113.10,FAIR,646.60,29.70,5.70,1.00,,
,10554,Platanus x hispanica,10.00,6.00,1.80,6.00,28.30,FAIR,50.00,2.30,1.80,0.00,,
,10555,Platanus x hispanica,38.00,16.00,4.80,10.00,78.50,FAIR,343.40,15.80,4.40,0.10,,
,10556,Platanus x hispanica,16.00,8.00,2.40,8.00,50.30,FAIR,130.50,6.00,2.60,0.00,,
,10557,Platanus x hispanica,150.00,24.00,7.20,24.00,452.40,FAIR,1957.90,89.90,4.30,1.80,,
,10558,Liriodendron tulipifera,18.00,7.00,2.10,5.00,19.60,FAIR,39.20,2.30,2.00,0.00,,
,10559,Liriodendron tulipifera,16.00,7.00,2.10,4.00,12.60,FAIR,26.50,1.60,2.10,0.00,,
,10560,Liriodendron tulipifera,15.00,7.00,2.10,4.00,12.60,FAIR,25.90,1.50,2.10,0.00,,
,10561,Liriodendron tulipifera,16.00,7.00,2.10,4.00,12.60,FAIR,25.00,1.50,2.00,0.00,,
,10562,Liriodendron tulipifera,16.00,7.00,2.10,4.00,12.60,FAIR,26.50,1.60,2.10,0.00,,
,10563,Liriodendron tulipifera,12.00,6.00,1.80,4.00,12.60,FAIR,19.90,1.20,1.60,0.00,,
,10564,Cercis siliquastrum,13.00,6.00,1.80,5.00,19.60,FAIR,27.00,1.70,1.40,0.00,,
,10565,Liquidambar styraciflua,10.00,6.00,1.80,2.00,3.10,FAIR,6.00,0.30,1.90,0.00,,
,10566,Liriodendron tulipifera,17.00,7.00,2.10,5.00,19.60,FAIR,38.40,2.30,2.00,0.00,,
,10568,Liquidambar styraciflua,11.00,6.00,1.80,2.00,3.10,FAIR,7.00,0.30,2.20,0.00,,
,10569,Liquidambar styraciflua,9.00,4.00,1.20,1.50,1.80,FAIR,4.10,0.20,2.30,0.00,,
,10570,Liquidambar styraciflua,8.00,4.50,1.30,2.00,3.10,FAIR,5.00,0.20,1.60,0.00,,
,10571,Robinia pseudoacacia,36.00,12.00,3.60,8.00,50.30,FAIR,155.40,8.40,3.10,0.10,,
,10572,Liquidambar styraciflua,9.00,5.50,1.70,3.00,7.10,FAIR,11.20,0.50,1.60,0.00,,
,10573,Liquidambar styraciflua,9.00,5.50,1.70,1.50,1.80,FAIR,4.60,0.20,2.60,0.00,,
,10574,Ilex,6.00,4.00,1.20,1.50,1.80,FAIR,2.50,0.30,1.40,0.00,,
,10575,Ilex,6.00,4.00,1.20,1.50,1.80,FAIR,2.50,0.30,1.40,0.00,,
,10576,Corylus colurna,18.00,6.00,1.80,5.00,19.60,FAIR,42.10,2.90,2.10,0.00,,
,10577,Liquidambar styraciflua,14.00,6.50,1.90,3.50,9.60,FAIR,18.30,0.80,1.90,0.00,,
,10578,Liquidambar styraciflua,21.00,8.00,2.40,4.00,12.60,FAIR,26.40,1.20,2.10,0.00,,
,10579,Liquidambar styraciflua,19.00,8.00,2.40,4.00,12.60,FAIR,23.90,1.10,1.90,0.00,,
,10580,Liquidambar styraciflua,16.00,8.00,2.40,4.00,12.60,FAIR,27.10,1.20,2.20,0.00,,
,10581,Liquidambar styraciflua,19.00,8.00,2.40,3.50,9.60,FAIR,18.60,0.90,1.90,0.00,,
,10582,Liquidambar styraciflua,17.00,8.00,2.40,4.00,12.60,FAIR,27.70,1.30,2.20,0.00,,
,10583,Liquidambar styraciflua,17.00,6.00,1.80,4.00,12.60,FAIR,21.70,1.00,1.70,0.00,,
,10586,Aesculus hippocastanum,15.00,5.00,1.50,3.00,7.10,FAIR,11.80,0.80,1.70,0.00,,
,10588,Aesculus hippocastanum,70.00,11.00,3.30,7.00,38.50,FAIR,213.50,14.90,5.50,0.40,,
,10589,Aesculus hippocastanum,18.00,6.00,1.80,3.00,7.10,FAIR,17.50,1.20,2.50,0.00,,
,10590,Aesculus hippocastanum,8.00,3.00,0.90,2.00,3.10,FAIR,4.70,0.30,1.50,0.00,,
,10591,Aesculus hippocastanum,8.00,3.00,0.90,2.00,3.10,FAIR,6.10,0.40,1.90,0.00,,
,10592,Aesculus hippocastanum,6.00,2.00,0.60,1.00,0.80,FAIR,1.40,0.10,1.80,0.00,,
,10593,Aesculus hippocastanum,60.00,10.00,3.00,6.00,28.30,FAIR,112.30,7.90,4.00,0.30,,
,10594,Platanus x hispanica,40.00,10.00,3.00,7.00,38.50,FAIR,116.50,5.40,3.00,0.10,,
,10595,Platanus x hispanica,80.00,17.00,5.10,9.00,63.60,FAIR,339.50,15.60,5.30,0.50,,
,10596,Platanus x hispanica,90.00,17.00,5.10,18.00,254.50,FAIR,708.20,32.50,2.80,0.60,,
,10597,Platanus x hispanica,100.00,18.00,5.40,18.00,254.50,FAIR,735.00,33.80,2.90,0.80,,
,10598,Platanus x hispanica,70.00,18.00,5.40,16.00,201.10,FAIR,588.50,27.00,2.90,0.40,,
,10599,Platanus x hispanica,28.00,10.00,3.00,6.00,28.30,FAIR,81.70,3.80,2.90,0.10,,
,10600,Platanus x hispanica,80.00,18.00,5.40,10.00,78.50,FAIR,463.50,21.30,5.90,0.50,,
,10601,Platanus x hispanica,55.00,27.00,8.10,11.00,95.00,FAIR,390.20,17.90,4.10,0.20,,
,10602,Platanus x hispanica,65.00,18.00,5.40,11.00,95.00,FAIR,456.60,21.00,4.80,0.30,,
,10603,Platanus x hispanica,65.00,20.00,6.00,11.00,95.00,FAIR,495.80,22.80,5.20,0.30,,
,10604,Platanus x hispanica,80.00,22.00,6.60,18.00,254.50,FAIR,780.70,35.90,3.10,0.50,,
,10605,Platanus x hispanica,115.00,28.00,8.40,18.00,254.50,FAIR,887.40,40.80,3.50,1.00,,
,10606,Quercus robur,19.00,9.00,2.70,8.00,50.30,FAIR,108.20,7.20,2.20,0.00,,
,10607,Liquidambar styraciflua,13.00,5.00,1.50,3.00,7.10,FAIR,10.20,0.50,1.40,0.00,,
,10608,Liquidambar styraciflua,21.00,8.00,2.40,5.00,19.60,FAIR,39.40,1.80,2.00,0.00,,
,10609,Quercus,35.00,11.00,3.30,8.00,50.30,FAIR,155.80,15.30,3.10,0.10,,
,10610,Quercus,22.00,10.00,3.00,6.00,28.30,FAIR,65.40,6.40,2.30,0.00,,
,10611,Liquidambar styraciflua,10.00,6.00,1.80,2.00,3.10,FAIR,6.80,0.30,2.20,0.00,,
,10612,Liquidambar styraciflua,10.00,6.00,1.80,2.00,3.10,FAIR,6.80,0.30,2.20,0.00,,
,10613,Liquidambar styraciflua,11.00,5.50,1.70,2.50,4.90,FAIR,9.10,0.40,1.80,0.00,,
,10615,Clerodendrum trichotomum,6.00,4.00,1.20,1.50,1.80,FAIR,2.50,0.30,1.40,0.00,,
,10616,Clerodendrum trichotomum,6.00,4.00,1.20,1.50,1.80,FAIR,2.10,0.30,1.20,0.00,,
,10617,Clerodendrum trichotomum,6.00,4.00,1.20,1.50,1.80,FAIR,2.50,0.30,1.40,0.00,,
,10618,Clerodendrum trichotomum,7.00,4.00,1.20,1.50,1.80,FAIR,2.20,0.30,1.20,0.00,,
,10619,Acer campestre,7.00,4.00,1.20,1.50,1.80,FAIR,3.70,0.20,2.10,0.00,,
,10620,Acer campestre,8.00,4.00,1.20,2.00,3.10,FAIR,5.30,0.30,1.70,0.00,,
,10621,Acer campestre,8.00,4.00,1.20,2.00,3.10,FAIR,5.00,0.30,1.60,0.00,,
,10622,Acer campestre,10.00,4.00,1.20,3.00,7.10,FAIR,10.40,0.60,1.50,0.00,,
,10623,Acer campestre,10.00,4.00,1.20,3.00,7.10,FAIR,8.00,0.40,1.10,0.00,,
,10624,Acer campestre,9.00,4.00,1.20,3.00,7.10,FAIR,8.80,0.50,1.20,0.00,,
,10625,Acer negundo,27.00,7.00,2.10,8.00,50.30,FAIR,113.70,10.40,2.30,0.10,,
,10626,Acer negundo,16.00,7.00,2.10,6.00,28.30,FAIR,53.20,4.90,1.90,0.00,,
,10627,Acer campestre,11.00,4.00,1.20,3.00,7.10,FAIR,10.70,0.60,1.50,0.00,,
,10628,Acer negundo,16.00,4.50,1.30,5.00,19.60,FAIR,32.40,3.00,1.60,0.00,,
,10629,Acer campestre,11.00,4.00,1.20,4.00,12.60,FAIR,14.20,0.80,1.10,0.00,,
,10630,Acer campestre,8.00,3.00,0.90,1.50,1.80,FAIR,2.60,0.10,1.50,0.00,,
,10631,Acer negundo,18.00,6.00,1.80,5.50,23.80,FAIR,48.40,4.40,2.00,0.00,,
,10632,Acer negundo,22.00,7.00,2.10,8.00,50.30,FAIR,137.40,12.60,2.70,0.00,,
,10633,Acer campestre,13.00,5.00,1.50,4.00,12.60,FAIR,18.30,1.00,1.50,0.00,,
,10634,Acer campestre,10.00,4.00,1.20,4.00,12.60,FAIR,17.80,1.00,1.40,0.00,,
,10635,Acer campestre,15.00,4.00,1.20,4.00,12.60,FAIR,15.80,0.90,1.30,0.00,,
,10636,Acer campestre,16.00,4.00,1.20,4.00,12.60,FAIR,19.80,1.10,1.60,0.00,,
,10637,Acer campestre,16.00,4.00,1.20,4.00,12.60,FAIR,21.00,1.20,1.70,0.00,,
,10638,Acer campestre,14.00,4.00,1.20,4.00,12.60,FAIR,17.70,1.00,1.40,0.00,,
,10639,Acer campestre,11.00,4.00,1.20,4.00,12.60,FAIR,17.30,1.00,1.40,0.00,,
,10640,Acer campestre,8.00,3.00,0.90,2.00,3.10,FAIR,5.10,0.30,1.60,0.00,,
,10641,Acer campestre,10.00,3.50,1.00,2.50,4.90,FAIR,6.20,0.30,1.30,0.00,,
,10642,Acer campestre,12.00,3.50,1.00,2.50,4.90,FAIR,6.20,0.30,1.30,0.00,,
,10643,Acer campestre,11.00,3.00,0.90,1.50,1.80,FAIR,3.30,0.20,1.90,0.00,,
,10644,Acer campestre,22.00,6.00,1.80,5.00,19.60,FAIR,42.80,2.40,2.20,0.00,,
,10645,Acer campestre,11.00,3.50,1.00,2.00,3.10,FAIR,5.40,0.30,1.70,0.00,,
,10646,Acer campestre,8.00,3.50,1.00,2.00,3.10,FAIR,3.90,0.20,1.30,0.00,,
,10647,Acer campestre,14.00,4.00,1.20,3.00,7.10,FAIR,9.00,0.50,1.30,0.00,,
,10648,Acer campestre,12.00,3.50,1.00,2.00,3.10,FAIR,4.60,0.30,1.50,0.00,,
,10649,Acer campestre,16.00,6.00,1.80,6.00,28.30,FAIR,59.00,3.30,2.10,0.00,,
,10650,Acer campestre,7.00,3.50,1.00,1.50,1.80,FAIR,2.80,0.20,1.60,0.00,,
,10651,Acer campestre,26.00,9.00,2.70,9.00,63.60,FAIR,210.20,11.80,3.30,0.10,,
,10652,Acer campestre,14.00,4.00,1.20,2.50,4.90,FAIR,7.20,0.40,1.50,0.00,,
,10654,Morus alba,29.00,7.00,2.10,10.00,78.50,FAIR,239.00,17.50,3.00,0.10,,
,10655,Morus alba,27.00,8.00,2.40,10.00,78.50,FAIR,210.10,15.40,2.70,0.10,,
,10656,Celtis australis,50.00,12.00,3.60,10.00,78.50,FAIR,261.20,15.40,3.30,0.20,,
,10657,Celtis australis,29.00,10.00,3.00,10.00,78.50,FAIR,269.60,15.90,3.40,0.10,,
,10658,Cercis siliquastrum,19.00,9.00,2.70,6.00,28.30,FAIR,54.70,3.50,1.90,0.00,,
,10659,Celtis australis,28.00,10.00,3.00,12.00,113.10,FAIR,359.50,21.20,3.20,0.10,,
,10660,Quercus robur,19.00,6.50,1.90,7.00,38.50,FAIR,75.60,5.00,2.00,0.00,,
,10661,Quercus robur,14.00,4.50,1.30,4.00,12.60,FAIR,16.50,1.10,1.30,0.00,,
,10662,Quercus robur,14.00,5.00,1.50,4.00,12.60,FAIR,14.10,0.90,1.10,0.00,,
,10663,Platanus x hispanica,7.00,4.00,1.20,1.50,1.80,FAIR,3.10,0.10,1.70,0.00,,
,10664,Quercus robur,14.00,6.00,1.80,3.00,7.10,FAIR,9.50,0.60,1.30,0.00,,
,10665,Quercus robur,16.00,6.00,1.80,5.00,19.60,FAIR,25.40,1.70,1.30,0.00,,
,10666,Magnolia x soulangeana,9.00,6.00,1.80,6.00,28.30,FAIR,44.90,3.00,1.60,0.00,,
,10667,Magnolia x soulangeana,10.00,6.00,1.80,7.00,38.50,FAIR,60.70,4.10,1.60,0.00,,
