TreeID,SpeciesName,DBH,ReplacementValue,CarbonStorage,GrossCarbonSequestration,AvoidedRunoff,PollutionRemoval,TotalAnnualBenefits
13708,Quercus robur,60,6153.6,1119.2,15,0.6,482.1,6.04
13709,Cedrus atlantica,33,2055.28,295.4,5.5,0.2,139.8,1.93
13710,Cedrus atlantica,41,3030.85,467.3,6.9,0.4,280.8,3.23
13711,Cedrus atlantica,50,4380.5,706.6,8.7,0.5,361.5,4.12
13712,Pseudotsuga menziesii,28,1456.9,35.1,0.9,0,19,0.29
13713,Pseudotsuga menziesii,26,1294.11,30.3,0.8,0,17.3,0.27
13714,Ligustrum,24,1069.62,219.5,6.5,0.1,61.6,1.5
13715,Acer negundo,31,1042.85,228.3,6.8,0.2,120.9,2
13716,Pinus strobus,53,4400.32,458.9,8.4,0.2,161.5,2.57
13717,Davidia involucrata,48,3300.11,665.2,10.2,0.1,77.8,2.22
13718,Acer negundo,43,1646.9,456.9,10,0.2,170.4,2.89
13719,Ligustrum,26,1198.7,262.2,7.1,0.2,160.4,2.35
13720,Robinia pseudoacacia,70,4513.28,1449.8,20.8,0.3,227.9,5.06
13721,Cedrus deodara,52,3775.88,723.4,11.5,0.1,108.1,2.66
13722,Acer negundo,36,1270.73,306.6,7.9,0.1,41.8,1.59
13723,Ligustrum,28,1338.11,302.9,7.7,0.1,69.6,1.76
13724,Cedrus deodara,80,8363.11,1813.6,18.8,0.5,376.8,5.86
13725,Cedrus deodara,49,3386.16,664.7,11.1,0.2,182.4,3.15
13726,Prunus,22,836.12,172.8,5.9,0,26.8,1.16
13727,Parrotia persica,6,100.32,6,0.5,0,3.1,0.11
13728,Magnolia grandiflora,6,112.14,4.7,0.6,0,2.2,0.11
13729,Sophora japonica,32,1647.9,202,4.7,0.2,135.4,1.78
13730,Sophora japonica,36,1998.99,268.8,5.6,0.1,117.6,1.79
13731,Sophora japonica,38,2190.03,306.6,6.1,0.2,153.2,2.13
13732,Sophora japonica,33,1731.8,217.6,5,0.1,72.6,1.34
13733,Sophora japonica,32,1647.9,202,4.7,0.2,163.3,1.99
13734,Sophora japonica,41,2495.95,369.1,6.8,0.2,128.5,2.06
13735,Sophora japonica,32,1647.9,202,4.7,0.1,81.1,1.37
13736,Sophora japonica,70,6651,1384.9,11.2,0.5,393.5,4.77
13737,Sophora japonica,44,2825.1,438.8,7.6,0.1,75.1,1.78
13738,Sophora japonica,29,1411.68,159.3,4.1,0.1,46.3,1.01
13739,Pinus nigra,35,1918.7,173.5,3.5,0.2,149.5,1.69
13740,Pinus nigra,28,1333.76,102.3,2.6,0.1,45.5,0.76
13741,Pinus nigra,38,2209.17,216.4,4,0.3,201.2,2.16
13742,Picea abies,16,642.65,56.2,1.6,0,11.8,0.35
13743,Pinus nigra,27,1260.81,93.5,2.5,0,26.5,0.6
13744,Pinus nigra,33,1738.31,161.7,3.5,0.1,101.7,1.32
13745,Pinus nigra,32,1652.1,150.6,3.3,0.1,89,1.21
13746,Pinus nigra,29,1409.37,119.9,2.9,0.1,58.7,0.91
13747,Picea abies,29,1453.85,206.6,3.3,0.1,63.7,1.01
13748,Pinus nigra,22,935.85,59.6,1.9,0,21.8,0.48
13749,Betula nigra,28,1441.67,212.8,7.6,0.1,72.1,1.77
13750,Betula nigra,31,1697.06,273.6,8.8,0.1,74.8,1.98
13751,Betula nigra,33,1881.75,319.4,9.7,0.1,58.9,2
13752,Betula nigra,14,593.24,38.5,2.8,0,5,0.48
13753,Betula nigra,28,1441.67,212.8,7.6,0.1,47.3,1.58
13754,Betula nigra,22,1008.8,117.3,5.3,0,21.5,1.02
13755,Betula nigra,29,1523.91,232,8,0.1,76.3,1.86
13756,Picea abies,27,1298.54,176.5,3,0.1,54,0.9
13757,Picea abies,17,688.41,64.4,1.7,0,20.1,0.43
13758,Picea abies,11,455.45,25.8,1,0,5.1,0.2
13759,Picea abies,33,1797.74,278.5,3.9,0.2,150.2,1.76
13760,Picea abies,11,455.45,25.8,1,0,4.5,0.2
13761,Picea abies,11,455.45,25.8,1,0,4.2,0.19
13762,Picea abies,11,455.45,25.8,1,0,5.1,0.2
13763,Pinus nigra,32,1652.1,155.3,3.4,0.1,105.5,1.34
13764,Pinus nigra,30,1487.62,134.7,3.1,0.1,109.4,1.33
13765,Pinus nigra,28,1333.76,114.1,2.9,0.1,61.4,0.92
13766,Pinus nigra,28,1333.76,114,2.9,0.1,57.4,0.89
13767,Betula nigra,16,679.81,53.5,3.4,0,10.6,0.62
13768,Betula nigra,34,1978.43,343.8,10.1,0.1,50.6,2.01
13769,Betula nigra,25,1212.25,160.8,6.4,0.1,109.7,1.86
13770,Betula nigra,22,1008.8,117.3,5.3,0,20.1,1.01
13771,Betula nigra,23,1073.73,130.9,5.7,0,23.3,1.09
13772,Betula nigra,18,777.93,71.5,4,0,22.6,0.81
13773,Betula nigra,32,1787.96,296,9.3,0.1,75.3,2.06
13774,Betula nigra,38,2393.99,452.7,11.9,0.2,121.4,2.83
13775,Betula nigra,34,1978.43,343.8,10.1,0.2,141.1,2.69
13776,Betula nigra,32,1787.96,296,9.3,0.1,52.6,1.88
13777,Betula nigra,19,831.32,81.7,4.3,0,28.6,0.91
13778,Prunus avium,39,1862.15,584.7,5.7,0.1,75.2,1.48
13779,Prunus avium,39,1862.15,584.7,5.7,0.1,42.7,1.23
13780,Prunus avium,27,1078.53,238.8,6.7,0.1,48.7,1.44
13781,Fraxinus angustifolia,25,1148.28,117.2,3.4,0.1,44.1,0.87
13782,Fraxinus angustifolia,25,1148.28,117.2,3.4,0.1,41.4,0.85
13783,Acer monspessulanum,17,722.48,122.6,5.2,0,31.7,1.07
13784,Acer pseudoplatanus,22,953.85,118.4,3.8,0,27.9,0.83
13785,Acer pseudoplatanus,16,657.77,58.5,2.6,0,19,0.56
13786,Fraxinus angustifolia,18,750.86,56.2,2.2,0.1,41.7,0.67
13787,Liriodendron tulipifera,32,1882.86,238.4,7.3,0.2,126.4,2.13
13788,Fraxinus angustifolia,18,750.86,56.2,2.2,0,34.5,0.62
13789,Liriodendron tulipifera,24,1190.27,118.8,4.9,0.1,54.8,1.19
13790,Liriodendron tulipifera,36,2303.37,317.2,8.6,0.1,45.3,1.73
13791,Liquidambar styraciflua,17,735.09,33.4,1.9,0,17.4,0.44
13792,Liquidambar styraciflua,17,735.09,33.4,1.9,0,19.7,0.46
13793,Robinia pseudoacacia,32,1237.55,211.4,6.5,0.2,189.9,2.47
13794,Tilia x europaea,34,2058,640.2,13.8,0.3,267.6,4.23
13795,Tilia x europaea,34,2058,640.2,13.8,0.3,267.6,4.23
13796,Quercus ilex,6,128.39,8.6,1.1,0,3,0.19
13797,Quercus ilex,6,128.39,8.6,1.1,0,3.2,0.19
13798,Quercus ilex,6,128.39,8.6,1.1,0,3.2,0.19
13799,Quercus ilex,6,128.39,8.6,1.1,0,3.2,0.19
13800,Quercus ilex,6,128.39,8.6,1.1,0,3.2,0.19
13801,Quercus ilex,6,128.39,8.6,1.1,0,2.4,0.19
13802,Quercus ilex,6,128.39,8.6,1.1,0,3,0.19
13803,Carpinus betulus,18,744.35,91.4,3.5,0,11,0.64
13804,Carpinus betulus,18,744.35,91.4,3.5,0,12.6,0.65
13805,Carpinus betulus,18,744.35,91.4,3.5,0,10.3,0.63
13806,Robinia pseudoacacia,46,2160.43,512.4,11.1,0.3,217.7,3.42
13807,Quercus ilex,22,1088.41,164.8,5.3,0,22,1.01
13808,Tilia x europaea,23,1105.91,254.7,8.1,0.1,100.5,2.06
13809,Quercus ilex,22,1088.41,164.6,5.3,0,16.9,0.97
13810,Tilia x europaea,24,1177.28,281.6,8.6,0.1,68.2,1.89
13811,Ginkgo biloba,22,1095.13,44.8,1.1,0.1,86.1,0.83
13812,Ginkgo biloba,22,1095.13,44.8,1.1,0.1,91.3,0.87
13813,Tilia x europaea,21,972.28,205.5,7.2,0.1,65.1,1.64
13814,Robinia pseudoacacia,45,2083.52,485.4,10.7,0.6,468.1,5.25
13815,Tilia x europaea,31,1761.89,514.9,12.1,0.2,150.6,3.09
13816,Robinia pseudoacacia,38,1592.5,320.9,8.3,0.2,151.4,2.48
13817,Robinia pseudoacacia,44,2008.31,459.4,10.3,0.1,95,2.38
13818,Robinia pseudoacacia,44,2008.31,459.4,10.3,0.1,95,2.38
13819,Robinia pseudoacacia,36,1467.42,281.4,7.7,0.1,97.1,1.97
13820,Robinia pseudoacacia,39,1657.58,341.9,8.7,0.1,87.7,2.05
13822,Prunus avium,29,1189.34,284.2,7.4,0.1,65.2,1.68
13823,Carpinus betulus,17,699.17,80.8,3.2,0,13.1,0.61
13824,Carpinus betulus,17,699.17,80.8,3.2,0,10.1,0.59
13825,Carpinus betulus,17,699.17,80.8,3.2,0,13.1,0.61
13826,Carpinus betulus,17,699.17,80.8,3.2,0,10.1,0.59
13827,Carpinus betulus,17,699.17,80.8,3.2,0,10.1,0.59
13828,Carpinus betulus,17,699.17,80.8,3.2,0,11.6,0.6
13829,Acer pseudoplatanus,24,1073.33,157.9,4.6,0.1,94,1.44
13830,Acer pseudoplatanus,14,579.85,46.5,2.3,0,11.1,0.45
13831,Carpinus betulus,17,699.17,80.8,3.2,0,10.8,0.6
13832,Pterocarya rhoifolia,29,1411.68,268.9,7,0.2,147.9,2.24
13833,Robinia pseudoacacia,38,1592.5,320.9,8.3,0.2,145,2.43
13835,Robinia pseudoacacia,41,1792.8,386.4,9.3,0.1,97.9,2.24
13836,Robinia pseudoacacia,41,1792.8,386.4,9.3,0.1,118.3,2.39
13838,Cupressus sempervirens,15,589.38,72.3,2.9,0,4.9,0.5
13839,Cupressus sempervirens,15,589.38,72.4,2.9,0,5.6,0.51
13840,Cupressus sempervirens,15,589.38,72.4,2.9,0,5.6,0.51
13841,Robinia pseudoacacia,41,1792.8,386.4,9.3,0.1,118.3,2.39
13843,Prunus avium,14,551.17,48.2,2.6,0,13,0.52
13844,Robinia pseudoacacia,44,2008.31,459.4,10.3,0.1,114.3,2.52
13845,Robinia pseudoacacia,21,744.84,77.3,3.5,0.1,68.8,1.09
13846,Robinia pseudoacacia,28,1034.72,153.3,5.3,0.1,50.2,1.23
13847,Celtis australis,80,8849.73,308,1.2,0.5,379.4,3.05
13848,Robinia pseudoacacia,41,1792.8,386.4,9.3,0.1,47.5,1.86
13849,Robinia pseudoacacia,26,943.44,128.3,4.8,0,26.5,0.97
13850,Robinia pseudoacacia,14,537.78,30.2,2,0,4,0.35
13851,Robinia pseudoacacia,25,900.34,116.9,4.5,0,18.7,0.87
13852,Pterocarya rhoifolia,45,2939.98,788.1,13.3,0.1,106.8,2.94
13853,Robinia pseudoacacia,21,744.84,77.3,3.5,0,17.5,0.7
13854,Robinia pseudoacacia,27,988.23,140.5,5.1,0,33.8,1.07
13855,Robinia pseudoacacia,4,33.44,2.2,0.4,0.2,140.5,1.13
13856,Populus nigra,46,1828.52,536.2,11.7,0,33.4,2.13
13857,Populus nigra,41,1532.62,403,9.9,0,6,1.63
13858,Robinia pseudoacacia,32,1237.55,211.4,6.5,0.3,242.3,2.87
13859,Tilia x europaea,23,1105.91,254.7,8.1,0.1,73,1.85
13860,Carpinus betulus,18,744.35,91.4,3.5,0,13.3,0.65
13861,Carpinus betulus,18,744.35,91.4,3.5,0,10.3,0.63
13862,Carpinus betulus,18,744.35,91.4,3.5,0,12.6,0.65
13863,Carpinus betulus,18,744.35,91.4,3.5,0,13.3,0.65
13864,Carpinus betulus,18,744.35,91.4,3.5,0,10.3,0.63
13865,Carpinus betulus,18,744.35,91.4,3.5,0,11.8,0.64
13866,Carpinus betulus,18,744.35,91.4,3.5,0,10.3,0.63
13867,Carpinus betulus,18,744.35,91.4,3.5,0,13.3,0.65
13868,Carpinus betulus,18,744.35,91.4,3.5,0,13.3,0.65
13869,Carpinus betulus,18,744.35,91.4,3.5,0,11,0.64
13870,Carpinus betulus,18,744.35,91.4,3.5,0,13.3,0.65
13871,Carpinus betulus,18,744.35,91.4,3.5,0,10.3,0.63
13872,Carpinus betulus,18,744.35,91.4,3.5,0,11.8,0.64
13873,Carpinus betulus,18,744.35,91.4,3.5,0,13.3,0.65
13874,Carpinus betulus,18,744.35,91.4,3.5,0,10.3,0.63
13877,Robinia pseudoacacia,25,900.34,116.9,4.5,0.1,51.2,1.11
13878,Robinia pseudoacacia,25,900.34,116.9,4.5,0.1,45.3,1.07
13879,Carpinus betulus,18,744.35,91.4,3.5,0,10.3,0.63
13880,Carpinus betulus,18,744.35,91.4,3.5,0,13.3,0.65
13881,Carpinus betulus,18,744.35,91.4,3.5,0,12.6,0.65
13882,Robinia pseudoacacia,36,1467.42,281.4,7.7,0.1,58.2,1.67
13883,Carpinus betulus,18,744.35,91.4,3.5,0,13.3,0.65
13884,Carpinus betulus,18,744.35,91.4,3.5,0,10.3,0.63
13885,Carpinus betulus,18,744.35,91.4,3.5,0,12.6,0.65
13886,Carpinus betulus,18,744.35,91.4,3.5,0,13.3,0.65
13887,Acer campestre,18,791.58,75,2.1,0,10.3,0.41
13888,Carpinus betulus,18,744.35,91.4,3.5,0,13.3,0.65
13889,Carpinus betulus,18,744.35,91.4,3.5,0,13.3,0.65
13890,Carpinus betulus,18,744.35,91.4,3.5,0,11,0.64
13891,Carpinus betulus,18,744.35,91.4,3.5,0,13.3,0.65
13892,Carpinus betulus,18,744.35,91.4,3.5,0,13.3,0.65
13893,Carpinus betulus,18,744.35,91.4,3.5,0,11,0.64
13894,Carpinus betulus,18,744.35,91.4,3.5,0,13.3,0.65
13895,Carpinus betulus,18,744.35,91.4,3.5,0,13.3,0.65
13896,Carpinus betulus,18,744.35,91.4,3.5,0,13.3,0.65
13897,Carpinus betulus,18,744.35,91.4,3.5,0,11.8,0.64
13898,Carpinus betulus,18,744.35,91.4,3.5,0,11.8,0.64
13899,Carpinus betulus,18,744.35,91.4,3.5,0,11.8,0.64
13900,Carpinus betulus,18,744.35,91.4,3.5,0,12.6,0.65
13901,Carpinus betulus,18,744.35,91.4,3.5,0,13.3,0.65
13902,Carpinus betulus,18,744.35,91.4,3.5,0,13.3,0.65
13903,Carpinus betulus,18,744.35,91.4,3.5,0,13.3,0.65
13904,Carpinus betulus,18,744.35,91.4,3.5,0,12.6,0.65
13905,Fraxinus americana,17,715.94,68.3,3,0,35.3,0.74
13906,Fraxinus americana,17,715.94,68.3,3,0,35.3,0.74
13907,Sophora japonica,26,1198.7,122.6,3.5,0.1,68.7,1.08
13908,Populus nigra,55,2446.84,835.6,15.2,0,27.3,2.65
13909,Corylus colurna,20,842.45,167,5.7,0,16.7,1.05
13910,Corylus colurna,20,842.45,167,5.7,0,21.7,1.08
13911,Corylus colurna,20,842.45,167,5.7,0,21.7,1.08
13912,Corylus colurna,20,842.45,167,5.7,0,21.7,1.08
13913,Corylus colurna,20,842.45,167,5.7,0,21.7,1.08
13914,Corylus colurna,20,842.45,167,5.7,0,20.4,1.07
13915,Corylus colurna,20,842.45,167,5.7,0,20.4,1.07
13916,Juglans nigra,20,844.77,55.4,2.7,0,18.8,0.58
13917,Corylus colurna,20,842.45,167,5.7,0,20.4,1.07
13918,Corylus colurna,20,842.45,167,5.7,0,21.7,1.08
13919,Corylus colurna,20,842.45,167,5.7,0,19.2,1.06
13920,Ulmus glabra,31,1520.25,250.9,7.9,0.1,103.8,2.05
13921,Morus alba,21,895.37,67.6,2.4,0.1,118.5,1.28
13922,Fraxinus americana,17,715.94,68.3,3,0,27.2,0.68
13923,Fraxinus americana,17,715.94,68.3,3,0,29.2,0.7
13924,Quercus ilex,12,526.73,41.9,2.5,0,7.1,0.45
13925,Populus alba,85,5606.36,2464.4,29.1,0.4,305.5,6.97
13926,Tilia x europaea,12,521.29,54.9,3.4,0,10.3,0.62
13927,Davidia involucrata,12,512,25.2,1.6,0,6.3,0.3
13928,Populus alba,85,5606.36,2464.4,29.1,0.4,345.1,7.27
13929,Quercus ilex,12,526.73,41.9,2.5,0,7.1,0.45
13930,Ginkgo biloba,12,527.45,9.7,0.4,0,6.5,0.12
13931,Ginkgo biloba,12,527.45,9.7,0.4,0,6.1,0.12
13932,Prunus avium,12,499.72,33.1,2.1,0,5.6,0.38
13933,Acer platanoides,12,514,30.5,2.3,0,8.2,0.44
13934,Fraxinus excelsior,12,513.16,24.7,1.9,0,8.9,0.37
13935,Fraxinus excelsior,12,513.16,24.7,1.9,0,10.1,0.38
13936,Acer platanoides,12,514,30.5,2.3,0,7.7,0.44
13937,Tilia x europaea,12,521.29,54.9,3.4,0,9.7,0.62
13938,Prunus,12,499.72,39.5,2.5,0,8.6,0.47
13939,Davidia involucrata,12,512,25.2,1.6,0,6.3,0.3
13940,Ostrya carpinifolia,21,895.37,137,4.9,0,17,0.92
13941,Acer campestre,30,1658.32,236.3,4,0.1,80.7,1.25
13942,Acer campestre,27,1401,186.2,3.5,0.1,77.7,1.14
13943,Acer campestre,27,1401,186.2,3.5,0.1,93.9,1.26
13944,Tilia x europaea,24,1177.28,281.6,8.6,0,15.3,1.5
13945,Tilia x europaea,21,972.28,205.5,7.2,0,14.6,1.26
13946,Parrotia persica,21,895.37,121.4,3.1,0,11.3,0.58
13947,Parrotia persica,21,895.37,121.4,3.1,0,9.8,0.57
13948,Ostrya carpinifolia,26,1198.7,230.1,6.7,0.1,102.5,1.84
13949,Ostrya carpinifolia,21,895.37,137,4.9,0.1,89.6,1.47
13950,Ostrya carpinifolia,32,1647.9,380.9,9,0.1,84.9,2.08
13951,Betula,21,870.16,213.5,7.8,0,10.3,1.33
13952,Betula pendula,25,1093.94,170.7,6.8,0,10.5,1.18
13953,Betula pendula,29,1356.63,246.2,8.5,0,11,1.45
13954,Fraxinus excelsior,40,2433.96,385.1,9.1,0.2,151.8,2.6
13955,Fraxinus excelsior,40,2433.96,385.1,9.1,0.2,197.1,2.94
13956,Fraxinus excelsior,40,2433.96,385.1,9.1,0.2,163.1,2.68
13957,Betula pendula,35,1823.64,392,11.2,0,24.2,1.98
13958,Betula pendula,42,2479.15,615.5,14.7,0,24.4,2.54
13959,Populus alba,72,4229.65,1631,22.7,0.3,248,5.51
13960,Betula pendula,24,1034.34,154.3,6.4,0,17.6,1.17
13961,Betula pendula,24,1034.34,154.3,6.4,0,21.2,1.2
13962,Acer campestre,24,1170.78,150.4,3.1,0,20.7,0.65
13963,Acer campestre,24,1170.78,150.4,3.1,0,23.4,0.67
13964,Acer campestre,24,1170.78,150.4,3.1,0,23.4,0.67
13965,Prunus avium,25,975.63,198,6,0,32.6,1.21
13966,Aesculus hippocastanum,41,2410.73,519.9,9.8,0.1,92.6,2.27
13967,Tilia x europaea,33,1956.26,596.7,13.2,0.1,68.6,2.64
13968,Picea abies,24,1086.38,134.2,2.6,0,6.7,0.47
13969,Albizia julibrissin,32,1647.9,164.1,4.6,0.2,144.9,1.83
13970,Ostrya carpinifolia,24,1069.62,189.5,6,0.2,153.7,2.12
13971,Sophora japonica,42,2603.08,391.5,7.1,0.1,92.3,1.83
13972,Sophora japonica,42,2603.08,391.5,7.1,0.1,99.1,1.88
13973,Sophora japonica,42,2603.08,391.5,7.1,0.1,106,1.93
13974,Acer campestre,24,1170.78,150.4,3.1,0,20.7,0.65
13975,Acer campestre,24,1170.78,150.4,3.1,0,18,0.63
13976,Acer campestre,24,1170.78,150.4,3.1,0,18,0.63
13977,Acer campestre,24,1170.78,150.4,3.1,0,22.1,0.66
13978,Acer campestre,6,116.95,6.3,0.5,0,2.7,0.1
13979,Liriodendron tulipifera,19,857.89,67.6,3.5,0,18.8,0.7
13980,Fraxinus americana,14,587.5,43,2.3,0,22.9,0.54
13981,Pinus nigra,34,1827.18,158.4,3.4,0,22.1,0.71
13982,Pinus nigra,70,6793.14,860.3,9,0.2,171.9,2.74
13983,Pinus nigra,27,1260.81,93.3,2.5,0,20.4,0.56
13984,Pinus nigra,33,1738.31,148.1,3.3,0,28.5,0.74
13985,Pinus nigra,42,2633.62,257.8,4.5,0,31,0.95
13986,Pinus nigra,42,2633.62,262.2,4.5,0.1,55.7,1.15
13987,Pinus nigra,36,2012.87,184.3,3.7,0.1,52.8,0.99
13988,Pinus nigra,32,1652.1,143,3.2,0.1,50.7,0.9
13989,Cedrus deodara,57,4476.85,880.7,12.7,0.2,169.6,3.32
13990,Cedrus deodara,35,1873.61,324,7.5,0.1,89.2,1.88
13991,Cedrus deodara,49,3386.16,655.7,10.8,0.3,239.6,3.55
13992,Pinus nigra,32,1652.1,142.8,3.2,0.1,44.5,0.85
13993,Pinus nigra,28,1333.76,105.5,2.7,0.1,45.4,0.78
13994,Pinus nigra,43,2746.36,280.4,4.7,0.1,52.8,1.16
13995,Pinus nigra,50,3609.83,395.8,5.8,0.1,48.5,1.29
13996,Pinus nigra,40,2416.09,237.9,4.3,0.1,58.2,1.13
13997,Pinus nigra,26,1190.52,85.6,2.4,0,20.1,0.53
13998,Celtis australis,38,2283.44,86.1,1.6,0.2,192.4,1.7
13999,Fraxinus americana,14,587.5,43,2.3,0,17.6,0.5
14000,Cupressus sempervirens,28,1317.35,248.1,5.5,0,15.1,0.99
14001,Cupressus sempervirens,28,1317.35,248.1,5.5,0,15.1,0.99
14002,Cupressus sempervirens,28,1317.35,248.1,5.5,0,15.1,0.99
14003,Quercus rubra,28,1511.83,214,5.8,0.1,61.1,1.39
14004,Fraxinus americana,14,587.5,43,2.3,0,22.9,0.54
14005,Fraxinus americana,14,587.5,43,2.3,0,18.9,0.51
14006,Fraxinus americana,25,1179.98,170.6,5,0,28.1,1.02
14007,Tamarix gallica,25,1132.87,271.9,8.3,0,16.9,1.46
14008,Fraxinus americana,25,1179.98,170.6,5,0,21.6,0.97
14009,Pyrus communis,25,1132.87,185.4,7.4,0,18.7,1.32
14010,Celtis australis,35,1985.5,74.8,1.5,0.3,211.6,1.83
14011,Abies alba,32,1600.85,177,3.5,0,13.6,0.66
14012,Abies alba,32,1600.85,176.9,3.5,0,12,0.65
14013,Abies alba,30,1443.28,155.2,3.3,0,14.1,0.63
14014,Pinus nigra,40,2416.09,239.6,4.3,0.1,108.7,1.51
14015,Pinus nigra,40,2416.09,239.6,4.3,0.1,108.7,1.51
14016,Pinus nigra,40,2416.09,240.1,4.3,0.2,124.9,1.63
14017,Pyrus communis,25,1132.87,185.4,7.4,0,15.5,1.3
14018,Pyrus communis,25,1132.87,185.4,7.4,0,18,1.32
14019,Pyrus communis,25,1132.87,185.4,7.4,0,15.9,1.3
14020,Pyrus communis,25,1132.87,185.4,7.4,0,14.9,1.3
14021,Pyrus communis,6,100.32,5.7,1,0,2.3,0.17
14022,Liriodendron tulipifera,25,1266.02,131.1,5.1,0,25,1.02
14023,Pyrus communis,28,1338.11,244.7,8.7,0,18.7,1.53
14024,Prunus avium,28,1132.95,260.9,7,0,9.2,1.2
14025,Acer pseudoplatanus,32,1655.11,268.2,6.1,0,12.6,1.07
14026,Acer platanoides,32,1693.07,279.7,8.2,0.1,46.2,1.67
14027,Prunus avium,28,1132.95,260.9,7,0,7.5,1.19
14028,Prunus avium,28,1132.95,260.9,7,0,9.7,1.2
14029,Acer platanoides,28,1371.5,207.1,6.9,0.1,41.6,1.43
14030,Acer platanoides,28,1371.5,207.1,6.9,0,39,1.41
14031,Acer platanoides,28,1371.5,207.1,6.9,0.1,44.1,1.45
14032,Prunus avium,28,1132.95,260.9,7,0,8.6,1.2
14033,Acer pseudoplatanus,27,1272.01,182.6,4.9,0,10.5,0.86
14034,Tilia x europaea,27,1409.6,371.7,10.1,0,12.1,1.71
14035,Prunus avium,28,1132.95,260.9,7,0,9.7,1.2
14036,Tilia x europaea,27,1409.6,371.7,10.1,0.1,45,1.96
14037,Tilia x europaea,27,1409.6,371.7,10.1,0.1,45,1.96
14038,Tilia x europaea,27,1409.6,371.7,10.1,0.1,42.4,1.94
14039,Populus nigra,60,2837.98,1037.1,17.3,0.2,153.2,3.93
14040,Tilia x europaea,27,1409.6,371.7,10.1,0.1,39.8,1.92
14041,Tilia x europaea,27,1409.6,371.7,10.1,0.1,42.4,1.94
14042,Fraxinus angustifolia,21,905.34,79.3,2.7,0,25.8,0.63
14043,Cupressus sempervirens,30,1468.41,285.4,5.9,0,24.5,1.12
14044,Cupressus sempervirens,12,483.9,47.2,2.3,0,3,0.39
14045,Fraxinus excelsior,10,284.81,15.8,1.5,0,9,0.31
14046,Fraxinus excelsior,10,284.81,15.8,1.5,0,9,0.31
14047,Fraxinus excelsior,10,284.81,15.8,1.5,0,9,0.31
14048,Fraxinus excelsior,10,284.81,15.8,1.5,0,8.5,0.3
14049,Fraxinus excelsior,10,284.81,15.8,1.5,0,7.4,0.29
14050,Pinus nigra,44,2861.75,306.3,5,0.2,141.7,1.87
14051,Betula pendula,14,572.2,40.8,2.9,0,35,0.74
14052,Tilia x europaea,20,910.02,183.2,6.7,0.1,65.9,1.58
14053,Robinia pseudoacacia,40,1724.34,363.7,9,0.1,78.3,2.03
14054,Albizia julibrissin,60,4972.97,766.7,0.3,0.6,487.2,3.72
14055,Ailanthus altissima,60,2693.82,1412.6,23.8,0.9,678.8,8.94
14056,Fraxinus excelsior,52,3890.39,727.6,13.1,0.7,582.2,6.49
14057,Ulmus glabra,60,4784.1,1223,19.7,0.7,526.6,7.14
14058,Ulmus glabra,54,3938.15,949.9,17,0.6,507.4,6.56
14059,Populus nigra,67,3442.7,1364,20.4,0.3,203.5,4.81
14060,Tilia cordata,25,1330.55,130.2,3.8,0.1,75,1.18
14061,Tilia cordata,30,1789.71,200.2,4.9,0.1,84.8,1.42
14062,Taxodium distichum,58,5607.72,702.9,10.9,0.6,508.9,5.59
14063,Taxodium distichum,55,5069.51,626,10.2,0.5,359.3,4.35
14064,Taxodium distichum,42,3067.5,348,7.4,0.2,141.7,2.26
14065,Taxodium distichum,45,3481.88,404.4,8,0.2,198,2.78
14066,Fraxinus excelsior,29,1432.67,186.8,6,0.3,247.3,2.83
14067,Tilia cordata,30,1789.71,200.2,4.9,0.1,65.3,1.28
14068,Acer saccharinum,25,889.59,181.8,5.5,0.1,114.1,1.74
14069,Acer saccharinum,25,889.59,181.8,5.5,0.1,114.1,1.74
14070,Acer saccharinum,19,671.91,114.2,4.4,0.1,110.7,1.55
14071,Acer saccharinum,19,671.91,114.2,4.4,0.1,103.5,1.49
14072,Acer saccharinum,40,1693.49,505.7,9.7,0.8,638.5,6.36
14073,Acer saccharinum,18,641.41,104.2,4.2,0.1,69.1,1.2
14074,Acer saccharinum,18,641.41,104.2,4.2,0.1,83.5,1.31
14075,Acer saccharinum,21,737.87,135.3,4.8,0.1,83.1,1.39
14076,Acer campestre,22,1032.34,139,3,0.1,76.5,1.06
14077,Acer campestre,22,1032.34,139,3,0.1,71.8,1.02
14078,Acer campestre,22,1032.34,139,3,0.1,67.1,0.99
14079,Acer campestre,22,1032.34,139,3,0.1,81.1,1.09
14080,Acer campestre,22,1032.34,139,3,0.1,81.1,1.09
14081,Acer campestre,22,1032.34,139,3,0.1,81.1,1.09
14082,Acer campestre,22,1032.34,139,3,0.1,67.1,0.99
14083,Acer pseudoplatanus,22,953.85,136.4,4.2,0.1,71.8,1.22
14084,Acer pseudoplatanus,22,953.85,136.4,4.2,0.1,62.5,1.15
14085,Acer campestre,22,1032.34,139,3,0.1,71.8,1.02
14086,Acer pseudoplatanus,22,953.85,136.4,4.2,0.1,81.1,1.29
14087,Acer pseudoplatanus,22,953.85,130.6,4.1,0.1,40.8,0.97
14088,Acer pseudoplatanus,22,953.85,130.6,4.1,0,35.5,0.93
14089,Acer pseudoplatanus,8,179.43,15,1.3,0,5.1,0.24
14090,Acer pseudoplatanus,12,512.32,35.4,2,0,12.9,0.42
14091,Acer pseudoplatanus,22,953.85,130.6,4.1,0.1,43.4,0.99
14092,Acer campestre,22,1032.34,139,3,0.1,81.1,1.09
